,sample,prediction,WER,runtime
541,Cats whiskers are very sensitive., Cats whiskers are very sensitive.,0.0,3.279695510864258
542,It is situated to the north-west of the town centre., It's situated to the northwest of the town center.,0.4,3.5071232318878174
543,Investors in Poland enable startups to network with other companies in their portfolios., Investors in Poland enable startups to network with other companies in their portfolios.,0.0,3.6900250911712646
544,Other cast members include Donna Reed and Barry Nelson., Other cast members include Donna Reed and Barry Nelson.,0.0,3.4477603435516357
545,"During a campaigning event in an aboriginal community, Ma made a controversial remark."," During a campaigning event in an Aboriginal community, Ma made a controversial remark.",0.07692307692307693,3.7581756114959717
546,The quadrangle was never completed at the time the College was originally constructed., The quadrangle was never completed at the time the college was originally constructed.,0.07692307692307693,3.8182027339935303
547,"For centuries after her death, Welshmen cried-out ""Revenge for Gwenllian"" when engaging in battle."," Fourth centuries after her death, Welshmen cried out, revenge for Gwendolyn when engaging in battle.",0.35714285714285715,4.24787974357605
548,Fall seven times. Stand up eight.," 4-7 times, stand up 8",0.8333333333333334,3.3201613426208496
549,The transition was digital., The transition was digital.,0.0,3.133228302001953
550,undefined, everything on earth and he vanished around the corner,9.0,3.384697675704956
551,"You know, he is an honest man.", You know he is an honest man.,0.14285714285714285,3.319897413253784
552,"In the United States, his philanthropy largely took the form of educational initiatives."," In the United States, his philanthropy largely took the form of educational initiatives.",0.0,3.8193283081054688
553,I wouldn't take that too seriously., I wouldn't take that too seriously.,0.0,3.3263683319091797
554,The show then migrated to the Groundlings Theatre in Los Angeles., The show then migrated to the ground in theater Los Angeles.,0.2727272727272727,3.5701394081115723
555,"Words are, in my not-so-humble opinion, our most inexhaustible source of magic.", Words are in my not so humble opinion most inexhaustible source of magic.,0.4166666666666667,3.824180841445923
556,It is also used to emulate sounds generated by obsolete electronic equipment., It is also used to emulate sound generated by obsolete electronic equipment.,0.08333333333333333,3.6324362754821777
557,Cardinal Truchess even suggested the Hosius was a candidate for the papacy., Cardinal Trutius even suggested though Housius was a candidate for the papacy.,0.25,3.9363198280334473
558,The mixture will produce a chlorine solution of approximately five hundred milligrams per liter., The mixture will produce a chlorine solution of approximately 500 milligrams per liter.,0.14285714285714285,3.831282377243042
559,This interpretation is not objective., This interpretation is not objective.,0.0,3.2040135860443115
560,I always end up soft throwing., I always end up soft throwing.,0.0,3.2606544494628906
561,"Mayday, we crashed into an iceberg!", Mayday we crashed into an iceberg.,0.3333333333333333,3.3255386352539062
562,The motorcycle made a loud noise., The motorcycle made a loud noise.,0.0,3.259793996810913
563,You're just the one I wanted to see., You're just the one who wants to see.,0.25,3.4424550533294678
564,The boy wanted to believe that his friend had simply become separated from him by accident., The boy wanted to believe that his work had simply become separated from him by accident.,0.0625,3.8828909397125244
565,Have you ever heard the national anthem of South Korea?, Have you ever heard the national anthem of South Korea?,0.0,3.5087337493896484
566,This was stopped by the instruction of the emperor., This was stopped by the instruction of the Emperor.,0.1111111111111111,3.447370767593384
567,Lemon said that none of the teams were profitable., Lemons said that none of the teams were profitable.,0.1111111111111111,3.50719952583313
568,"We asked over twenty different people, and they all said it was his.", We asked over 20 different people and they all said it was his.,0.15384615384615385,3.696215867996216
569,Through training as a sprinter she discovered an interest in weightlifting., Through training as a sprinter she discovered an interest in weight lifting.,0.18181818181818182,3.695059299468994
570,So I would be the next to go., So what will the next tool go?,0.625,3.3241469860076904
571,"The Servant sends Leonardo away, and the guests begin arriving for the wedding.", Servants send to Leonardo away and the guests begin arriving for the wedding.,0.3076923076923077,3.7570555210113525
572,His body was returned and buried in Cairo., his body was returning and boy and gator,0.625,10.452899694442749
573,"When I returned to the common, the sun was setting.", Then I returned to the common the sun was setting.,0.2,3.5102720260620117
574,A child with a helmet on his head rides a bike., A child with a helmet on his head rides a bike.,0.0,3.587825298309326
575,Where have you been this afternoon?, Where have you been this afternoon?,0.0,3.2606217861175537
576,I locked eyes with a fish in the tank., I luck eyes with a fish in the tank.,0.1111111111111111,3.452875852584839
577,"However, other men are looking for the treasure as well."," However, other men are looking for the treasure as well.",0.0,3.5694851875305176
578,Cohen and Boyer were not initially interested in filing patents on their work., K Kovan and Boja were not initially interested in filling patterns on the work.,0.46153846153846156,4.005077123641968
579,How did you get it?, How do you get it?,0.2,3.194110155105591
580,President Nicolas Maduro condemned the protest actions., President Nicolas Maduro condemned the protest actions.,0.0,3.3177430629730225
581,Birds from humid regions are darker than those from dry regions., Birds from humid regions are darker than those from dry regions.,0.0,3.5624778270721436
582,"The name ""Z-Cars"" relates to an imaginary ""Z"" Division of the local constabulary.", The name Z-Cars relates to an imaginary Z division of the local constabulary.,0.23076923076923078,3.9512712955474854
583,"Meanwhile, Ritchie frantically tries to get a stay of execution."," Meanwhile, Rishi frantically tries to get a stay of execution.",0.1,3.632547378540039
584,"Right of the interstate, distributing General Electric light bulbs.", Right of the interstate is to put in general redripe light bulbs.,0.7777777777777778,3.7578752040863037
585,It doesn't look good., It does not look good.,0.5,3.2004518508911133
586,Peace be unto you and grace before the Lord.," Peace be unto you, and grace before the Lord.",0.1111111111111111,3.5085954666137695
587,"If you have to wait until the war is over, then wait."," If you have to wait until the war is over, then wait.",0.0,3.6897647380828857
588,It is owned and managed by members of Bangladesh Police., It is owned and managed by a member of Bangladesh Police.,0.2,3.565711498260498
589,"Ritz productions include To Kill A Mockingbird and Big, among others.", Rich productions include To Kill a Monkey Bird and Big among others.,0.45454545454545453,3.623732805252075
590,His uncle is actor Rajiv Goswami., She is earlier gone?,0.8333333333333334,19.246827125549316
591,The other candidates barely made a showing., The other candidates barely made a showing.,0.0,3.335646867752075
592,Let's do this in chronological order., Let's do this in chronological order.,0.0,3.3228814601898193
593,What good will that do?, What good will that do?,0.0,3.1931252479553223
594,But not for long., But not so long.,0.25,3.1282596588134766
595,So why would they want to drop the gold standard if not for the reasons they claim?," So, why would they want to drop the gold standard if not for the reasons they claim?",0.058823529411764705,4.003030776977539
596,"He constantly overeats and watches classic movies, and his hero is Ward Cleaver."," He constantly overeats and watches classic movies, and his hero is Ward Cleaver.",0.0,3.9398205280303955
597,Daniel Matheny and Nicholas Umar were the team captains., Daniel Matheny and Nicholas Umar were the team captains.,0.0,3.570589780807495
598,It must have fallen while I was sitting over there., It must have fallen while I was sitting over there.,0.0,3.5100808143615723
599,Can it be changed?, Can it be changed?,0.0,3.1285130977630615
600,"Sherman's mother-in-law, Margaret Odding, married secondly John Porter, another signer of the Portsmouth Compact."," Sherman's mother-in-law Margaret Otting married secondly John Porter, another signer of the Portsmouth Compact.",0.14285714285714285,4.383113622665405
601,Do you know what he was last working on?, Do you know what he was last working on?,0.0,3.443251609802246
602,The path will be known as the Northern Strand Community Trail., The path will be known as the Northern Strand Community Trail.,0.0,3.625561237335205
603,He's been crying for five minutes., He's been crying for 5 minutes.,0.16666666666666666,3.3203916549682617
604,They summed up the game as one that people would find enjoyment in playing., They summed up the game as one that people would find enjoyment in playing.,0.0,3.7593741416931152
605,A friend to everybody is a friend to nobody., A friend to everybody is a friend to nobody.,0.0,3.448403835296631
606,Saint-Gobain's financial performance was adversely affected by the economic and petrol crisis., St. Gabbain's financial performance was adversely affected by the economic and petrol crisis.,0.16666666666666666,3.9486899375915527
607,"Stewart was a two-time team captain, and all-Big Seven selection in basketball.", Stewart was a two-time team captain and followed their seven selections in basketball.,0.4166666666666667,3.816915512084961
608,You haven't got your wings yet., You haven't got your wings yet.,0.0,3.3467888832092285
609,Luke served as Matt's best man at his wedding., Luke served as Matt's best man at his wedding.,0.0,3.506964683532715
610,He later attended the Graduate Institute of International Studies in Geneva., He later attended the Graduate Institute of International Studies in Geneva.,0.0,3.572711229324341
611,"When he got the call, Ali ran out of the store, down the street, and into the car."," When he got the call, Ali ran out of the store, down the street and into the car.",0.05555555555555555,4.129835605621338
612,"Helen is desired by Eliot, but all she is interested in is money."," Helen is desired by Elliot, but all she is interested in is money.",0.07692307692307693,3.7590909004211426
613,Like a fish out of water., Like a fish out of water.,0.0,3.2597339153289795
614,The Little Mountain Reunion is one of South Carolina's oldest folk festivals., The Little Mountain Reunion is one of South Carolina's oldest folk festivals.,0.0,3.7486774921417236
615,That is something I won’t encourage., This is something I want to encourage.,0.5,3.3158493041992188
616,You can't have your cake and eat it too., You can't have your cake and eat it too.,0.0,3.497284173965454
617,It is found near streams., It is found near streams.,0.0,3.191361665725708
618,And the sand and gravel had been flung violently in every direction., and the sand and gaffer had been flung far intely in every direction,0.4166666666666667,3.805206775665283
619,"A realisation hits and he exclaims, I see!", A real estate agent he exclaims I see.,0.625,3.4426541328430176
620,Select between line X and line Y., Select between line X and line Y.,0.0,3.314865827560425
621,Investors are also advised to turn to unbiased sources when researching investments., Investors are also advised to turn to unbound sources when researching investments.,0.08333333333333333,3.6806740760803223
622,"""And I'm certain you'll find it,"" the alchemist said."," And I'm certain you'll find it, the alchemist saying.",0.3333333333333333,3.6800780296325684
623,The administrative center of the district is Zell am See., the administrative center of the district is Selamzae.,0.4,3.5567173957824707
624,The two platforms are now linked by a footbridge., The two platforms are now linked by a footbridge.,0.0,3.493476629257202
625,His main teacher at the academy was the famous Austrian composer Hanns Jelinek., His main teacher at the Academy was a famous Austrian composer Hans Jovonek.,0.3076923076923077,3.8927860260009766
626,Experts of geology agree: Yesterday's tsunami was just a herald of the imminent apocalypse., Experts of geology agree. Yesterday's tsunami was just a herd of the imminent apocalypse.,0.14285714285714285,3.9261157512664795
627,They set out in enormous bands on their southward journey., They sit out in enormous bands on their southward journey.,0.1,3.5560901165008545
628,"Henry calls in Mountjoy, a representative of the Dauphin."," Henry calls in Mount Joy, a representative of the Dauphin.",0.2222222222222222,3.7396860122680664
629,Attached to the white room is a Command Module trainer., Attached to the white room is a command module trainer.,0.2,3.5683557987213135
630,A man stands with on foot elevated onto a step in front of a small fire., A man stands with on foot elevated onto a step in front of a small fire.,0.0,3.877239227294922
631,"The pin number is three, seven, two, six."," The pin number is 3, 7, 2, 6.",0.5,3.561887502670288
632,"To do that successfully, I must have no fear of failure."," To do that, successfully, I must have no fear of failure.",0.09090909090909091,3.684037923812866
633,"Furthermore, the equations of motion impose that the Romans mass is constant."," Furthermore, the equations of motion impose that the Roman's mass is constant.",0.08333333333333333,3.7472927570343018
634,He immediately left the bar and headed home., He immediately left the bar and headed home.,0.0,3.375922679901123
635,The thought was so dreadful to him that he forgot about the heat and went forward., The thought was so dreadful that you forgot about the heat and went forward.,0.1875,3.746856451034546
636,At least six De Winton locomotives have been preserved., At least 6 Tewinton locomotives have been preserved.,0.3333333333333333,3.627466917037964
637,"It builds up, a lot of people do things together that they know.", It builds up a lot of people do things together that they know.,0.07692307692307693,3.687376022338867
638,"System B, however, does not depend explicitly on ""t"" so it is time-invariant.", System in power does not depend explicitly on these swings. It's highly layered.,0.5384615384615384,7.59083366394043
639,Thirty concentration camps in total were established across the puppet state., The key concentration camps in total were established across the puppet stick.,0.2727272727272727,3.6206955909729004
640,It was also announced that this new team would be affiliated with Roush Racing., It was also announced that this new team would be affiliated with Roche Racing.,0.07142857142857142,3.7474119663238525
641,He played for the Delhi Daredevils in the previous seasons., He played for the Delhi Dairwels in the previous seasons.,0.1,3.7044677734375
642,I don't want anything for myself., I don't want anything for myself.,0.0,3.3165273666381836
643,Formal clinical trials in depressed patients have not been reported., Formal clinical trials in depressed patients have not been reported.,0.0,3.563448667526245
644,"Those women are all card sharks, don't be fooled.", Those women are all card sharks. Don't be fooled.,0.2222222222222222,3.5642848014831543
645,Japan is a society awash in information., Japan is a society of watching information.,0.2857142857142857,3.3124215602874756
646,The second half of the cracker is then added on top., The second half of the cracker is then added on top.,0.0,3.6227364540100098
647,"Beachley narrates the Seven Network factual series ""Beach Cops"".", Beachliner rates the 7 network factual series Beach Cups.,0.6666666666666666,3.5019195079803467
648,"William Howard was born at Hinesburg, Vermont."," William Howard was born at Hinsburg, Vermont.",0.14285714285714285,3.5024657249450684
649,Do you understand me?, Do you understand me?,0.0,3.1244382858276367
650,Most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness., Most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness.,0.0,3.744596242904663
651,I am afraid that I would need to charge you for that., I'm afraid that I would need to charge you for that.,0.16666666666666666,3.6249022483825684
652,"They looked for the fallen mass, but found nothing."," They looked for the following mess, but found nothing.",0.2222222222222222,3.501366138458252
653,It was so small and undeveloped., It was so strong and undeveloped.,0.16666666666666666,3.376498222351074
654,Moers has two children., Morse has two children.,0.25,3.1277055740356445
655,He was the original sponsor of legislation creating pension reform in New Jersey., He was the original sponsor of legislation creating pension reform in New Jersey.,0.0,3.6864936351776123
656,We couldn't believe a ball was going that far., We could not believe a ball was going that far.,0.2222222222222222,3.5013933181762695
657,Ibrahim Caramel brought his yellow eye rakishly into play., Ibrahim Karamal Broug is yellow-eyed actually into play.,0.6666666666666666,3.7510898113250732
658,It seems old and wise., It seems old and wise.,0.0,3.1930503845214844
659,Included in Anacostia Park is Kenilworth Park and Aquatic Gardens and Kenilworth Marsh., included in Anacostia Park is Kennethworth Park and aquatic garden and Canilworth Mars,0.46153846153846156,4.133630990982056
660,"""Dinner at Eight"" in particular has received two other prominent raves.", Dinner at eight in particular has received two other prominent raves.,0.18181818181818182,3.6230762004852295
661,A part of me is also trying to come to terms with the fact that I won't be able to travel as much anymore., A part of me is also trying to come to terms with the fact that I won't be able to travel as much anymore.,0.0,4.557568311691284
662,"A large advocate of outdoor conservation, he works largely with Ducks Unlimited.", A larger bucket of outdoor conservation works largely with ducts unlimited.,0.5,3.6238441467285156
663,"He was survived by his third wife, Etta, a daughter and two stepsons."," He was survived by his third wife, Etta, a daughter and two step-sons.",0.07692307692307693,4.056916952133179
664,Today the entire area is covered with housing., Today the entire area is covered with housing.,0.0,3.3767707347869873
665,Can you imagine something more beautiful than a plastic bag swooping and floating in a breeze?, Can you imagine something more beautiful than a plastic bag swooping and floating in a breeze?,0.0,3.9383506774902344
666,Seoul has two main airports: the Incheon International Airport as well as Gimpo International Airport.," Seoul has two main airports, the Indian International Airport as well as the Kimpo International Airport.",0.26666666666666666,3.993887424468994
667,It has inherent support for run-time cast validation., It has inherent support for runtime cast validation.,0.125,3.3791191577911377
668,The engineers spent the Phoney War period working on defensive positions., The engineers spent the phony war periods working on defensive positions.,0.2727272727272727,3.5660367012023926
669,I thought you were going to teach me some of the things you know., I thought you were going to teach me some of the things you know,0.07142857142857142,3.6872711181640625
670,The four winners will go to the next round., The four winners will go to the next round.,0.0,3.438823938369751
671,The Arrowhead Line primarily served to haul water tanks from the Arrowhead Springs Company., The arrowhead line primarily serve to all water tank from the arrowhead string component.,0.5714285714285714,3.8733737468719482
672,Maybe she didn't even remember him., Maybe she didn't even remember him.,0.0,3.3127787113189697
673,The museum covers all aspects of the Warsaw Uprising., The museum covers all aspects of the Warsaw Uprising.,0.0,3.498692750930786
674,The town is believed to be the birthplace of asparagus in the New World., The town is believed to be the birthplace of asparagus in the newborn.,0.14285714285714285,3.8074657917022705
675,"They are very impressive, I will admit."," They are very impressive, I will admit.",0.0,3.3759775161743164
676,"The radio show published a monthly newsletter for subscribers called ""After Dark"".", The rager shall publish a monthly newsletter for subscribers called After Dark,0.4166666666666667,3.637648820877075
677,"A group of people, one of them with a guitar, were sitting by the campfire and singing songs."," A group of people, one of them with the guitar were sitting by the campfire and singing songs.",0.1111111111111111,4.1198108196258545
678,She looks as though she's going to come to.," She looks at her, she is going to come too.",0.5555555555555556,3.5607194900512695
679,no, No.,1.0,2.941235065460205
680,The Beatles were a famous English rock band., The Beatles were famous English rock band.,0.125,3.309532403945923
681,"Tomorrow, sell your camel and buy a horse."," Tomorrow, sell your camera and buy a horse.",0.125,3.4418222904205322
682,"""Let's stop this,"" another commander said.", Let's stop this and there's a command to say,1.3333333333333333,3.4969592094421387
683,"His poetry has features of a report, often with a distinct narrative story-line."," His poetry has features of a report, often with a distinct narrative storyline.",0.07692307692307693,3.755175828933716
684,A fur muff is stylish once more., A fur muff is stylish once more.,0.0,3.3111753463745117
685,But he prevailed., But he prevailed. I did.,0.6666666666666666,3.3813445568084717
686,They are the first to start the next round., They are the first to start the next round.,0.0,3.445261001586914
687,He earned extra money by renting a room in his house to a lodger, He earned extra money by renting a room in his house to a lodger.,0.07142857142857142,3.8144874572753906
688,"The Poles, meaning the Polish people, obtained independence."," The Poles, meaning the Polish people, obtain independence.",0.125,3.5054118633270264
689,"""Medieval Madness"" was also included in the arcade game UltraPin.", Medieval madness was also included in the arcade game Ultra-Pin.,0.3,3.691986083984375
690,"As soon as he saw me among the crowd, he called to me to come down.", As soon as he saw me among the crowd he called me to come down.,0.125,3.808960437774658
691,"Christine valued her freedom, and would never deny anyone that privilege.", Christine valued her freedom and would never deny anyone that privilege.,0.09090909090909091,3.562641143798828
692,"In this period, three family members left the group.", In this period three family members left the group.,0.1111111111111111,3.435767412185669
693,"To calibrate the motion capture system, please do a T-pose."," To calibrate the motion capture system, please do a T-pose.",0.0,3.766883373260498
694,"What is the height, length and width of the container?"," What is the height, length and width of the container?",0.0,3.5626487731933594
695,"A short, distinct, and pointed style the opposite of legato.", Assured distinct and pointed style the opposite of legato.,0.3,3.560006618499756
696,There were lights in the upper windows of the houses when the people went to bed., There were lights in the upper windows of the houses when the people went to bed.,0.0,3.869084358215332
697,What's this I hear!, What's this IQ?,0.5,3.122875690460205
698,"Anna Austen asked about the acceptation of the word ""alliteration"".", Anna Olsen asked about the acceptation of the word alliteration.,0.2,3.6790294647216797
699,Do you know any Silicon Valley billionaires?, Do you know when it's Lecombe Valley billion noise?,0.7142857142857143,3.680649518966675
700,"""Tembaga"" entered Dutch usage concurrent with their colonisation of Indonesia."," Tambaga, Intra-Dutch usage concurrent with decolonization of Indonesia.",0.5,3.8660130500793457
701,It won critical acclaim at its Sundance screening., It won't critical acclaim at its end.,0.375,3.3694558143615723
702,"This prevented the sale, distribution, or display of the tape.", This is the first DW animation on display.,0.8,22.15148377418518
703,He noticed the unequal cooling of its surface., He noticed the unequal cooling of its surface.,0.0,3.369568109512329
704,"Out of the four, Venkman is the default Ghostbuster that is selected."," Out of the four, Wankman is the default Ghostbuster that is selected.",0.08333333333333333,3.866314649581909
705,She could not sit still., She could not sit still.,0.0,3.2046804428100586
706,It seemed so safe and tranquil., It seems this all safe and tranquil.,0.5,3.31191349029541
707,What was I to do?, What was I to do?,0.0,3.187528371810913
708,The British continued to use the site as a hospital., The British continue to use the site as a hospital.,0.1,3.499272108078003
709,"Van Gundy was born in Hemet, California."," Bongan Bay was born in Humboldt, California.",0.42857142857142855,3.6855621337890625
710,The India Office was a predecessor department of the Foreign Office., The India office was a predecessor by the Department of the Foreign Office.,0.36363636363636365,3.6863465309143066
711,I read only what the birds wanted to tell me., I read only what the birds wanted to tell me.,0.0,3.5005481243133545
712,"Please, be humble.", Please be humble.,0.3333333333333333,3.0636353492736816
713,Might others within your organisation have some inkling as to the their desires?, My daughters within your organization have some inkings as to their desire.,0.46153846153846156,3.685495615005493
714,"The builder placed the brick onto the plank of wood, so it would bend into shape.", The builder placed the brick onto the plank of wood so it would bend into shape.,0.0625,3.873032331466675
715,Glas Bheinn lies between Ullapool and Durness., Glass binning lies between Oduppu and Durness.,0.42857142857142855,3.688084602355957
716,The volume wouldn't increase much further., The volume wouldn't increase much further.,0.0,3.316250801086426
717,Cuba is in the fourth stage of demographic transition., Cuba is in the fourth stage of demographic transition.,0.0,3.44279408454895
718,I told you that your dream was a difficult one., I told you that your dream was a difficult one.,0.0,3.5026612281799316
719,"""Should I understand the Emerald Tablet?"" the boy asked.", Should I understand the emerald tablet? the boy asked.,0.3333333333333333,3.5616023540496826
720,The terminology is made confusing by the etymology of these words., The terminology is made confusing by the etymology of these words.,0.0,3.627995729446411
721,There is also the City Island Seaside Trolley run by the Bronx Tourism Council., There is also the City Island Seaside Trolley run by the Bronx Tourism Council.,0.0,3.871458053588867
722,Mia turned seven today., Mia turned seven today.,0.0,3.124898910522461
723,"Grime, rust and residual particles polluted the air."," grime, rust and residual particles polluted the air",0.25,3.4528090953826904
724,"I could not judge for her actions, but I believe that she is right."," I could not judge for her actions, but I believe that she is right.",0.0,3.808307409286499
725,These went from Mauchline to the Isle of Wight., These went from Macomb to the Israeli government.,0.4444444444444444,3.4389233589172363
726,What makes you think so?, What makes you think so?,0.0,3.1860768795013428
727,The crater is very old and is crisscrossed by chains of secondary impact craters., The crater is very old and is crisscrossed by chains of secondary impact craters.,0.0,4.121347188949585
728,The character of the Well-Manicured Man has been positively received by critics., The character of will manicured man has been partially received by critic,0.4166666666666667,3.621479034423828
729,"Its motto, on the nameplate below the title, is One of America's Great Newspapers.", Its motto on the nameplate below the title is one of America's great newspapers.,0.35714285714285715,3.87143611907959
730,Most of his subjects were found in Devon and Cornwall., Most of his subjects were found in Devon and Cornwall.,0.0,3.5021746158599854
731,Loved it., loved it,1.0,2.940577507019043
732,Byron is named after an employee of the railroad., Byron is named after an employee of the railroad.,0.0,3.4383299350738525
733,He had a week-long residency at the Olympia Theatre., I had a week long with residency at the Olympic Theatre.,0.5555555555555556,3.5678393840789795
734,It belongs to the Ponda taluk., It belongs to the Prime Minister.,0.3333333333333333,3.2493622303009033
735,"More recently, advances in sensing and computing technology have given rise to 'predictive maintenance'.", More recently advances in sensing and computing technology have given rise to predictive maintenance.,0.21428571428571427,3.7455813884735107
736,Michael was involved in all three games., Michael was involved in all three games.,0.0,3.3117451667785645
737,"He's an idol, but he's not a saint."," He is an idol, but he is not a saint.",0.5,3.5620665550231934
738,What's the matter with you?, what's the matter with you,0.4,3.1918118000030518
739,He heard a muffled grating sound and saw the black mark jerk forward an inch or so., Give her head sp,1.0,24.196877479553223
740,"For at that time, it had not occurred to him that it might be hollow."," For a test time, it had not occurred to him that it might be hollow.",0.13333333333333333,3.890113592147827
741,Its county seat and largest city is Tampa., It's country sit and now the city is down back.,0.875,3.5659968852996826
742,"He who fights and runs away, lives to fight another day.", He who fights and runs away lives to fight another day.,0.09090909090909091,3.560457944869995
743,"Don't worry, I took a cab to get home safely."," Don't worry, I told you to get home safely.",0.3,3.5615592002868652
744,That is quite another matter., That is quite another matter.,0.0,3.192423105239868
745,What made you do it?, What made you do it?,0.0,3.188074827194214
746,The novel contains autobiographical elements., The novel contains autobiographical elements.,0.0,3.2525434494018555
747,Jarvis founded the Steel Company of Canada., The wish found the steam company of Canada.,0.7142857142857143,10.182158708572388
748,Harry groaned aloud; we have lost him., Have you grown allowed we have lost,0.7142857142857143,3.2492995262145996
749,"Jet is not a mineral, but rather a mineraloid."," Jet is not a mineral, but rather a mineraloid.",0.0,3.56244158744812
750,There was no formal leader., There was no formal leader.,0.0,3.1895713806152344
751,Coronel has other footballers in his family., Cornell has other footballers in East Community,0.42857142857142855,3.3151051998138428
752,She was also a philanthropist., She wears also a philanthropist.,0.2,3.247781276702881
753,The badge on the front grille was an option at first., The banjo on the front grill was an option at first.,0.18181818181818182,3.624755859375
754,He later became chief pilot and director of flight operations at Matson Airlines., He later became chief pilot and director of flight operations at Madsen Airlines.,0.07692307692307693,3.7478058338165283
755,Onoda is of Japanese descent., Oneida is of Japanese descent.,0.2,3.2523655891418457
756,"Jef Raskin jokingly stated: Yes, we named our software after a bug.", Jeff Reskin jokingly stated yes we named our software after above.,0.5,3.7174227237701416
757,But where are you going?, But where are you going?,0.0,3.1852383613586426
758,A basketball was too heavy while the basketball bladder was too light., A basketball was too heavy while the basketball bladder was too light.,0.0,3.6226682662963867
759,"""Simon Sez"" had an extremely negative reception by critics.", Simon says had an extremely negative perception by critics.,0.3333333333333333,3.43904709815979
760,What did your family have to say about it?, What did your family have to say about it?,0.0,3.434840202331543
761,The estate terminates whenever the prescribed qualification ceases., The estate terminates whenever the prescribed qualification ceases.,0.0,3.443542242050171
762,A principal concern about the plant is whether it can be sufficiently earthquake-proof., A principal concern about the plant is that it can be sufficient earthquake proof.,0.3076923076923077,3.7488932609558105
763,"In a weeks time, we're going to America.", In a week's time we're going to America.,0.25,3.5009915828704834
764,Can I be used to request invocation of a subsystem on the remote system?, Can I be used to request invocation of a subsystem on the remote system?,0.0,3.7504007816314697
765,The flowers are produced in spikes., The flowers are produced in spikes.,0.0,3.2494661808013916
766,He was replaced on bass guitar by Justin Klug., He was replaced on a basket of my chest and skull.,0.7777777777777778,3.5626556873321533
767,I'd add a separate subsection which deals with this aspect., I'd add a separate subsection which deals with this aspect.,0.0,3.5613107681274414
768,Operation of the trunk line continued on wooden trestles., Operation of the trunk line continued on the wooden trusses.,0.2222222222222222,3.6247150897979736
769,"Reading or not, it's to you, really."," Reading or not, it's to you, really.",0.0,3.5005526542663574
770,"Conor Oberst appears alone on the track, on vocals and acoustic guitar.", Connor O'Burst appears alone on the track on vocals and acoustic guitar.,0.25,3.8091328144073486
771,You can't make people do procedures that they don't want., You can't make people do procedures that they don't want.,0.0,3.625568389892578
772,Magnesium fluoride is transparent over an extremely wide range of wavelengths., Magnesium fluoride is transparent over an extremely wide range of wavelengths.,0.0,3.627980947494507
773,"Welcome to the party, Sandra!"," Welcome to the party, Sandra!",0.0,3.270378589630127
774,Four giant packing sheds stored fresh packed potatoes and delivered them onto railroad cars., 4 giant packing sheds to refresh packet potatoes and deliver them onto railroad cars.,0.35714285714285715,3.749929428100586
775,The other fourteen campuses are two-year campuses referred to collectively as the University College., The other 14 campuses are two-year campuses referred to collectively as the University College.,0.07142857142857142,3.873931884765625
776,"It's too bad that he's quickly going to forget my name, he thought.", It's too bad that he quickly going to forget my name.,0.3076923076923077,3.6306285858154297
777,What does she look like?, What does she look like?,0.0,3.1907870769500732
778,One picture in the gallery shows how diligent slaves erect the statue of admiral Thompson., One picture in the gallery shows how religion slaves erect the study of Admiral Thompson.,0.2,3.8114678859710693
779,The building is scheduled to open in twenty-twenty-three., The building is scheduled to open in 2023.,0.125,3.440382957458496
780,What is his name?, What is his name?,0.0,3.1259844303131104
781,Imperial diet, Imperial Diet,0.5,2.9425764083862305
782,The resulting company is Strattec Security Corporation., The resulting company is Star Trek Security Corporation.,0.2857142857142857,3.3757741451263428
783,"And at that I told him, and he took my place.", And at that I told him and he took my place,0.18181818181818182,3.502692461013794
784,I thought I'd give the kids a treat., I thought I'd give the kids a treat.,0.0,3.4423601627349854
785,Hold your nose to keep the smell from disabling your motor functions., Hold your nose to keep the smell from disabling your motor functions.,0.0,3.62943172454834
786,That sounds like their problem., That sounds like their problem.,0.0,3.2064828872680664
787,The affair received national media attention., The affair received national media attention.,0.0,3.256157398223877
788,Flax makes a fine brand of paper., Flax makes a fine brand of paper.,0.0,3.370304584503174
789,"Those who tend toward law are sages, engineers, researchers, scholars, investigators, or inventors."," Those who tend towards the law of sages, engineers, researchers, scholars, investigators or inventors.",0.3076923076923077,4.126983165740967
790,A streak of color ran down the left edge., A streak of color ran down the left edge.,0.0,3.441953659057617
791,How can you say that?, How can you say that?,0.0,3.201310396194458
792,To enable flexibility of use the Victorian pews were replaced by chairs., To enable flexibility of use the Victorian piece were replaced by chess.,0.16666666666666666,3.638554334640503
793,He is also capable of firing lightning bolts with immense destructive power., He is also capable of firing lightning bolts with immense disruptive power.,0.08333333333333333,3.6274969577789307
794,He claimed two wickets in England's only innings as Border were beaten comprehensively., We claim to win kids in England only innings as for the web,0.7692307692307693,3.6270461082458496
795,In such cases the festival assumes less imposing dimensions.," In such cases, the festival assumes less imposing dimensions.",0.1111111111111111,3.502283811569214
796,The election saw the election of Mike Moncrief., The election saw the election of my Minecraft.,0.25,3.3785417079925537
797,The ball struck the foul pole well above the Green Monster., The ball struck the fountboard well above the green monster.,0.36363636363636365,3.622170925140381
798,They talk of plans for the future., They took off plans for the future.,0.2857142857142857,3.3124892711639404
799,It can only be found in Tai Hang Tung Estate., It can only be found in Daiang Tun state.,0.4,3.5619428157806396
